GO_term,category,bin_edge,with_term_hist,without_term_hist
Golgi membrane,cellcom,0.37,0.6622243310709048,0.5639386778155235
Golgi membrane,cellcom,0.38,0.6601613269242665,0.554676293995347
Golgi membrane,cellcom,0.39,0.6034287128917124,0.5323529082714383
Golgi membrane,cellcom,0.4,0.6034287128917124,0.5101335942758464
Golgi membrane,cellcom,0.41000000000000003,0.563200132032268,0.49426265570756905
Golgi membrane,cellcom,0.42,0.5456645967858391,0.46977978162108847
Golgi membrane,cellcom,0.43,0.5363810781259666,0.4476125034896547
Golgi membrane,cellcom,0.44,0.49202648897324236,0.4320277621742454
Golgi membrane,cellcom,0.45,0.49615249726651905,0.42211493005209016
Golgi membrane,cellcom,0.46,0.5456645967858391,0.4094962329937036
Golgi membrane,cellcom,0.47000000000000003,0.4466403977472016,0.38462308992604066
Golgi membrane,cellcom,0.48,0.4497349039671566,0.37752019446843116
Golgi membrane,cellcom,0.49,0.43735687908732657,0.3644852104967783
Golgi membrane,cellcom,0.5,0.4177583396942624,0.3452579586902882
Golgi membrane,cellcom,0.51,0.4105378251810282,0.333055548545168
Golgi membrane,cellcom,0.52,0.3888762816413257,0.3192920624752989
Golgi membrane,cellcom,0.53,0.3734037505415383,0.30329103424662324
Golgi membrane,cellcom,0.54,0.36205722773502746,0.28926736885596266
Golgi membrane,cellcom,0.55,0.3517422070018358,0.28169615062093073
Golgi membrane,cellcom,0.56,0.36205722773502746,0.27324032269520776
Golgi membrane,cellcom,0.5700000000000001,0.3599942235883931,0.2580198324289093
Golgi membrane,cellcom,0.58,0.3455531945619208,0.24800292857843462
Golgi membrane,cellcom,0.59,0.32904916138881407,0.2431896111437923
Golgi membrane,cellcom,0.6,0.3228601489488991,0.2302847168325351
Golgi membrane,cellcom,0.61,0.27644255564953657,0.22573157871868427
Golgi membrane,cellcom,0.62,0.27025354320962164,0.21261854095079394
Golgi membrane,cellcom,0.63,0.2589070204031108,0.2028618164211136
Golgi membrane,cellcom,0.64,0.2743795515028983,0.19810053485062956
Golgi membrane,cellcom,0.65,0.24446599137664243,0.18644450127917148
Golgi membrane,cellcom,0.66,0.24962350174323827,0.18342642115799035
Golgi membrane,cellcom,0.67,0.22383594991025912,0.17343553523959768
Golgi membrane,cellcom,0.68,0.2124894271037483,0.16131117889071492
Golgi membrane,cellcom,0.6900000000000001,0.22383594991025912,0.15446846275389908
Golgi membrane,cellcom,0.7000000000000001,0.2300249623501767,0.14840628457945937
Golgi membrane,cellcom,0.71,0.21764693747034414,0.13693237653255363
Golgi membrane,cellcom,0.72,0.1815443649041733,0.1385454883214608
Golgi membrane,cellcom,0.73,0.17638685453757746,0.1294652300258383
Golgi membrane,cellcom,0.74,0.16710333587770496,0.1202288641377409
Golgi membrane,cellcom,0.75,0.19495389185732245,0.11458297287656588
Golgi membrane,cellcom,0.76,0.16504033173106664,0.11039408581182314
Golgi membrane,cellcom,0.77,0.17122934417098162,0.108078489856779
Golgi membrane,cellcom,0.78,0.14647329441132165,0.10144391717659636
Golgi membrane,cellcom,0.79,0.15781981721783248,0.097853442549674
Golgi membrane,cellcom,0.8,0.13409526953149165,0.09082860088830416
Golgi membrane,cellcom,0.81,0.15266230685123663,0.09038629604295866
Golgi membrane,cellcom,0.8200000000000001,0.12687475501825748,0.0861453731140576
Golgi membrane,cellcom,0.8300000000000001,0.14647329441132326,0.08294516746832337
Golgi membrane,cellcom,0.84,0.12171724465166164,0.07636263065229812
Golgi membrane,cellcom,0.85,0.11862273843170414,0.07420314228972887
Golgi membrane,cellcom,0.86,0.14337878819136413,0.07030045247785673
Golgi membrane,cellcom,0.87,0.11243372599178915,0.06512288399410636
Golgi membrane,cellcom,0.88,0.10624471355187415,0.06395207705054472
Golgi membrane,cellcom,0.89,0.13409526953149165,0.05877450856679435
Golgi membrane,cellcom,0.9,0.11346522806510832,0.05424738838502268
Golgi membrane,cellcom,0.91,0.11140222391846999,0.05370101181136058
Golgi membrane,cellcom,0.92,0.10624471355187415,0.05213993588661173
Golgi membrane,cellcom,0.93,0.13512677160481082,0.05494987255115966
Golgi membrane,cellcom,0.9400000000000001,0.10211870525859748,0.0534928683547274
Golgi membrane,cellcom,0.9500000000000001,0.09696119489200272,0.04610377564425
Golgi membrane,cellcom,0.96,0.12378024879829998,0.045557399070587395
Golgi membrane,cellcom,0.97,0.13512677160481082,0.04696236740286135
Golgi membrane,cellcom,0.98,0.14544179233800247,0.061038068657680196
Golgi membrane,cellcom,0.99,0.5363810781259666,0.1515024184968763
PML body,cellcom,0.0,18.11421391389081,20.731307215877575
PML body,cellcom,0.01,7.031310100776983,7.564081270255279
